Depth(m) Code COT DT GR NPHI RHOB
4814.9046 57 2.8261724983290373 74.60833 91.77415 22.03004 2.522945
4815.104600000001 57 2.8236087573969386 74.67831 91.7012 18.69265 2.543084
4815.3046 57 3.3909321780414166 75.11567 107.7385 14.82364 2.534107
4815.5046 57 3.454270631499898 75.563 109.6397 15.52061 2.489256
4815.704600000001 57 3.1973217652485877 76.09917 102.2947 17.60012 2.544739
4815.9046 57 3.347352594207308 77.27982 106.492 17.57581 2.587343
4816.104600000001 57 3.896983979095519 78.24258 122.0256 16.59142 2.569572
4816.3046 57 4.328343812258836 78.92687 134.2171 16.57309 2.603213
4816.5046 57 4.167972348915602 78.81266 129.6836 21.53039 2.571724
4816.704600000001 57 3.810456741690489 77.10802 119.5867 27.02065 2.528922
4816.9046 57 3.785768308954684 75.03831 118.9024 24.76555 2.541524
4817.104600000001 57 4.023953941200618 73.35481 125.6479 19.65919 2.464854
4817.3046 57 3.9175400168807406 73.34113 122.6393 16.7375 2.335227
4817.5046 57 3.503762528858518 74.66417 110.9316 16.26315 2.350612
4817.704600000001 57 3.4197790427635595 75.50781 108.5515 17.14623 2.45426
4817.9046 57 4.119083345269556 75.15473 128.3256 21.55334 2.581195
4818.104600000001 57 4.58502749895809 75.7363 141.4956 25.65907 2.590063
4818.3046 57 4.117810098917932 73.64717 128.2996 22.53013 2.573019
4818.5046 57 3.2233992913863188 73.5875 103.0119 15.91778 2.600632
4818.704600000001 57 2.758496433092813 75.81191 89.85273 17.11485 2.609298
4818.9046 57 2.696542954301981 77.01057 88.09314 22.89066 2.590732
4819.104600000001 48 2.755899836613123 77.64304 89.76717 26.24861 2.564992
4819.3046 48 3.385583990693873 78.74744 107.5632 25.81589 2.566633
4819.5046 48 4.468787189209478 76.86455 138.2016 23.32117 2.571958
4819.704600000001 48 5.0940574082236765 76.46619 155.8828 22.98679 2.568345
4819.9046 48 5.147918384161436 78.00956 157.3954 21.93117 2.541234
4820.104600000001 48 5.013336805398032 76.7449 153.5987 16.59228 2.468683
4820.3046 48 4.634407170783474 75.12336 142.8958 14.25315 2.419155
4820.5046 48 4.022160542903595 74.48474 125.5897 15.68406 2.400871
4820.704600000001 48 3.5591152692623638 74.59089 112.4971 16.713 2.377813
4820.9046 48 3.52294177003413 75.51808 111.4682 14.3814 2.433582
4821.104600000001 57 3.1836390199477047 76.7445 101.8668 12.29117 2.507989
4821.3046 57 2.8606681737342536 78.31461 92.72488 17.4832 2.515876
4821.5046 57 3.0904966698491965 78.58279 99.22115 22.47872 2.535637
4821.704600000001 57 3.248166985706359 78.55817 103.6792 21.85709 2.621667
4821.9046 57 3.125728296774908 79.67893 100.21 21.29857 2.620871
4822.104600000001 57 3.1311016530613514 79.13969 100.3655 24.04915 2.610767
4822.3046 57 4.542607941688056 77.17645 140.2867 26.45183 2.600976
4822.5046 57 6.636854795244123 71.28473 199.5374 25.61946 2.605401
4822.704600000001 57 7.16654161856256 67.8598 214.5362 19.85967 2.562587
4822.9046 57 6.253629107282476 70.25657 188.7091 11.65785 2.599991
4823.104600000001 48 5.263855200051779 77.48728 160.6768 9.421645 2.601285
4823.3046 48 4.272376482377289 84.53693 132.5975 14.02072 2.604026
4823.5046 48 3.4604291178534 90.02974 109.6045 21.3905 2.583811
4823.704600000001 48 3.5052481794252954 93.26983 110.8502 26.99836 2.529151
4823.9046 48 4.205310544583017 93.19312 130.6439 28.84204 2.507017
4824.104600000001 57 4.832082133314202 91.79198 148.3742 32.50179 2.442387
4824.3046 57 5.194168778072722 88.24065 158.6352 31.68927 2.367341
4824.5046 57 5.0918974013864835 83.58691 155.7745 26.41195 2.527989
4824.704600000001 57 4.247035199648205 80.39288 131.9085 24.97233 2.579285
4824.9046 57 3.5184614679437325 77.75344 111.3267 22.57886 2.542025
